
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PS,WD10M,PRECTOTCORR
2017,4,1,11,887.6,31.78,55.45,6.27,100.68,107.0,6.86
2017,4,1,12,908.22,32.08,54.54,6.14,100.61,106.0,5.89
2017,4,1,13,719.78,32.05,54.79,6.05,100.53,105.1,4.0
2017,4,1,14,628.47,31.72,55.79,6.02,100.47,105.7,2.99
2017,4,1,15,416.05,31.13,57.48,5.96,100.41,107.3,3.86
2017,4,1,16,212.27,30.26,60.26,5.76,100.42,109.9,3.08
2017,4,1,17,73.38,29.11,64.97,5.39,100.47,113.3,4.17
2017,4,1,18,3.5,27.61,73.77,4.31,100.55,117.8,6.13
2017,4,1,19,0.0,26.93,79.68,3.74,100.63,123.6,9.08
2017,4,1,20,0.0,26.54,82.91,3.44,100.69,129.3,9.41
2017,4,1,21,0.0,26.29,84.96,3.29,100.74,134.6,12.15
2017,4,1,22,0.0,26.09,86.69,3.15,100.75,138.6,17.79
2017,4,1,23,0.0,25.91,88.06,2.95,100.71,141.6,16.52
2017,4,2,0,0.0,25.67,89.29,2.82,100.62,144.2,17.76
2017,4,2,1,0.0,25.43,90.43,2.9,100.52,145.8,22.82
2017,4,2,2,0.0,25.29,91.11,3.13,100.44,148.2,26.32
2017,4,2,3,0.0,25.21,91.39,3.38,100.39,149.6,27.29
2017,4,2,4,0.0,25.22,91.56,3.64,100.36,149.1,25.12
2017,4,2,5,0.0,25.23,91.87,3.8,100.38,148.4,28.89
2017,4,2,6,5.72,25.4,91.88,3.92,100.44,149.2,32.46
2017,4,2,7,55.1,26.35,88.3,4.63,100.52,146.1,40.81
2017,4,2,8,115.68,27.33,82.26,5.0,100.61,135.9,52.1
2017,4,2,9,209.77,28.46,75.84,5.12,100.67,126.4,53.87
2017,4,2,10,319.5,29.53,70.49,5.38,100.68,121.8,9.64
2017,4,2,11,363.65,30.4,65.66,5.57,100.61,117.5,10.09
2017,4,2,12,455.35,30.78,63.23,5.72,100.52,113.6,10.93
2017,4,2,13,492.9,30.85,62.38,5.9,100.42,112.5,12.21
2017,4,2,14,442.05,30.55,63.37,6.14,100.34,112.2,11.14
2017,4,2,15,352.88,29.9,65.9,6.28,100.29,111.9,9.29
2017,4,2,16,231.6,29.17,69.16,6.32,100.3,113.4,7.37
2017,4,2,17,74.32,28.07,74.96,5.97,100.35,116.8,6.24
2017,4,2,18,3.0,27.01,81.77,5.04,100.43,121.5,5.33
2017,4,2,19,0.0,26.59,85.55,4.68,100.5,124.5,3.17
2017,4,2,20,0.0,26.43,87.03,4.45,100.54,123.4,1.79
2017,4,2,21,0.0,26.33,87.26,4.27,100.58,120.5,0.71
2017,4,2,22,0.0,26.24,87.13,4.06,100.59,117.4,0.57
2017,4,2,23,0.0,26.18,86.06,3.99,100.56,115.5,0.41
2017,4,3,0,0.0,26.13,84.59,4.12,100.5,114.2,0.99
2017,4,3,1,0.0,26.06,84.32,4.06,100.43,114.0,0.97
2017,4,3,2,0.0,25.89,84.6,3.99,100.37,114.3,0.99
2017,4,3,3,0.0,25.7,85.15,3.97,100.34,114.7,0.86
2017,4,3,4,0.0,25.55,85.54,4.02,100.36,115.2,0.72
2017,4,3,5,0.0,25.46,85.79,4.02,100.4,116.2,1.68
2017,4,3,6,15.75,25.57,85.49,4.05,100.47,117.5,1.87
2017,4,3,7,163.77,26.8,80.42,4.89,100.56,119.4,2.31
2017,4,3,8,344.4,27.98,72.8,5.76,100.63,119.5,1.89
2017,4,3,9,546.47,29.22,65.93,6.42,100.67,118.4,1.92
2017,4,3,10,739.47,29.99,62.62,6.81,100.65,117.4,5.3
2017,4,3,11,892.7,30.73,59.77,7.06,100.6,117.2,0.49
2017,4,3,12,939.85,31.21,57.87,7.09,100.52,118.2,0.25
2017,4,3,13,866.53,31.47,56.57,6.99,100.45,120.3,0.4
2017,4,3,14,796.58,31.39,56.25,6.92,100.4,121.8,0.67
2017,4,3,15,604.85,30.9,57.22,6.91,100.37,122.4,1.04
2017,4,3,16,367.5,30.08,59.34,6.85,100.37,122.4,1.02
2017,4,3,17,117.7,28.94,63.47,6.4,100.41,122.2,0.57
2017,4,3,18,3.8,27.51,70.92,5.26,100.48,122.4,0.56
2017,4,3,19,0.0,26.84,75.78,4.82,100.54,123.9,0.25
2017,4,3,20,0.0,26.49,78.87,4.31,100.6,126.2,0.2
2017,4,3,21,0.0,26.16,81.38,3.77,100.64,128.8,0.22
2017,4,3,22,0.0,25.91,82.65,3.51,100.65,130.1,0.35
2017,4,3,23,0.0,25.69,83.65,3.35,100.6,130.2,0.59
2017,4,4,0,0.0,25.45,84.6,3.28,100.53,129.4,1.18
2017,4,4,1,0.0,25.25,84.91,3.3,100.46,128.1,1.68
2017,4,4,2,0.0,25.1,85.07,3.35,100.4,126.9,1.68
2017,4,4,3,0.0,24.97,84.96,3.41,100.38,125.9,3.93
2017,4,4,4,0.0,25.0,83.78,3.43,100.39,125.3,2.5
2017,4,4,5,0.0,25.0,82.77,3.43,100.44,125.0,1.99
2017,4,4,6,17.48,25.25,81.79,3.41,100.5,125.3,0.43
2017,4,4,7,192.88,26.93,74.87,4.08,100.57,125.8,0.93
2017,4,4,8,432.12,28.31,64.95,4.95,100.63,124.3,0.78
2017,4,4,9,656.0,29.79,58.32,5.31,100.66,123.8,0.23
2017,4,4,10,819.3,30.92,54.52,5.52,100.65,123.3,0.09
2017,4,4,11,890.15,31.7,52.26,5.7,100.6,121.4,0.3
2017,4,4,12,914.95,32.11,51.42,5.83,100.52,118.5,0.71
2017,4,4,13,905.0,32.07,52.33,5.92,100.45,116.2,2.31
2017,4,4,14,756.85,31.7,54.26,6.0,100.4,115.2,4.57
2017,4,4,15,553.53,31.03,57.05,6.07,100.38,115.4,7.62
2017,4,4,16,306.73,30.06,61.06,6.02,100.4,116.9,11.25
2017,4,4,17,97.72,28.67,67.72,5.69,100.45,119.3,13.42
2017,4,4,18,2.88,27.18,76.9,4.67,100.52,122.4,15.39
2017,4,4,19,0.0,26.53,82.74,4.35,100.6,125.4,16.39
2017,4,4,20,0.0,26.16,86.25,4.2,100.65,127.9,15.79
2017,4,4,21,0.0,25.95,88.44,4.06,100.69,130.4,14.01
2017,4,4,22,0.0,25.85,89.24,4.09,100.68,131.1,11.09
2017,4,4,23,0.0,25.79,89.71,4.23,100.63,132.7,10.06
2017,4,5,0,0.0,25.76,90.24,4.22,100.57,134.9,8.33
2017,4,5,1,0.0,25.73,90.37,3.96,100.53,131.4,5.85
2017,4,5,2,0.0,25.65,89.92,3.95,100.52,126.1,3.78
2017,4,5,3,0.0,25.61,89.41,4.14,100.51,125.0,1.89
2017,4,5,4,0.0,25.55,89.21,4.25,100.53,126.4,1.32
2017,4,5,5,0.0,25.54,88.73,4.31,100.58,127.9,1.37
2017,4,5,6,16.12,25.74,87.88,4.45,100.64,128.6,2.37
2017,4,5,7,161.65,27.02,83.04,5.4,100.7,128.5,4.88
2017,4,5,8,367.15,28.35,73.46,7.03,100.73,123.6,7.06
2017,4,5,9,566.38,29.66,65.6,8.02,100.75,119.4,8.83
2017,4,5,10,731.22,30.39,62.34,8.5,100.73,116.9,12.53
2017,4,5,11,784.08,30.7,60.9,8.57,100.69,115.0,11.3
2017,4,5,12,841.83,30.78,60.51,8.46,100.62,113.5,11.92
2017,4,5,13,781.83,30.67,60.56,8.29,100.54,113.5,7.08
2017,4,5,14,651.88,30.36,61.39,8.11,100.49,114.6,2.93
2017,4,5,15,500.15,29.88,62.72,7.95,100.47,116.4,1.24
2017,4,5,16,304.2,29.22,64.84,7.62,100.48,118.3,0.65
2017,4,5,17,98.9,28.32,68.59,6.78,100.53,120.2,0.48
2017,4,5,18,3.03,27.29,74.36,5.44,100.58,123.0,0.8
2017,4,5,19,0.0,26.83,78.23,4.91,100.64,125.7,0.85
2017,4,5,20,0.0,26.62,80.48,4.7,100.7,127.3,1.01
2017,4,5,21,0.0,26.48,81.08,4.78,100.73,128.3,1.05
2017,4,5,22,0.0,26.33,81.8,4.81,100.73,129.3,1.15
2017,4,5,23,0.0,26.13,82.7,4.77,100.69,130.4,1.31
2017,4,6,0,0.0,25.9,84.06,4.52,100.63,132.8,2.25
2017,4,6,1,0.0,25.75,84.46,4.57,100.56,135.1,2.7
2017,4,6,2,0.0,25.59,84.65,4.71,100.52,137.8,2.6
2017,4,6,3,0.0,25.45,85.26,4.81,100.52,140.8,2.53
2017,4,6,4,0.0,25.3,86.05,4.83,100.55,143.6,1.8
2017,4,6,5,0.0,25.26,86.49,4.88,100.59,145.5,1.19
2017,4,6,6,18.05,25.41,86.25,5.09,100.63,146.2,1.12
2017,4,6,7,185.52,26.58,81.15,5.91,100.67,145.7,0.84
2017,4,6,8,404.58,28.05,70.97,6.96,100.71,140.1,0.8
2017,4,6,9,609.55,29.58,62.56,7.43,100.74,134.3,0.3
2017,4,6,10,746.28,30.76,57.24,7.53,100.73,131.3,0.07
2017,4,6,11,800.08,31.47,54.19,7.52,100.68,129.5,0.05
2017,4,6,12,819.45,31.74,53.09,7.45,100.59,128.5,0.11
2017,4,6,13,736.3,31.61,53.54,7.4,100.51,128.0,0.13
2017,4,6,14,624.08,31.11,55.44,7.32,100.46,128.5,0.17
2017,4,6,15,520.17,30.31,58.45,7.14,100.42,129.6,0.23
2017,4,6,16,337.73,29.36,62.35,6.89,100.43,131.3,0.64
2017,4,6,17,113.7,28.36,67.39,6.3,100.45,132.9,1.12
2017,4,6,18,0.0,27.3,74.38,5.22,100.5,134.2,1.53
2017,4,6,19,0.0,26.75,79.39,4.78,100.55,136.2,1.57
2017,4,6,20,0.0,26.37,82.93,4.41,100.61,138.5,3.9
2017,4,6,21,0.0,26.1,84.94,4.4,100.63,139.6,3.75
2017,4,6,22,0.0,25.86,86.1,4.35,100.62,139.6,4.07
2017,4,6,23,0.0,25.59,87.27,4.21,100.59,138.7,2.55
2017,4,7,0,0.0,25.36,87.78,4.13,100.53,137.7,2.23
2017,4,7,1,0.0,25.19,88.32,4.04,100.46,136.7,2.52
2017,4,7,2,0.0,25.14,88.29,3.99,100.42,136.4,1.58
2017,4,7,3,0.0,25.12,87.84,3.93,100.39,136.0,0.5
2017,4,7,4,0.0,24.94,87.69,3.94,100.4,135.5,0.3
2017,4,7,5,0.0,24.82,87.54,3.98,100.43,135.9,0.16
2017,4,7,6,17.05,25.0,86.6,4.15,100.49,136.6,0.44
2017,4,7,7,175.0,26.48,79.93,5.23,100.55,136.3,1.09
2017,4,7,8,406.23,27.8,69.9,6.05,100.6,134.0,0.79
2017,4,7,9,603.85,29.04,62.9,6.23,100.64,133.2,0.28
2017,4,7,10,776.0,29.97,59.01,6.23,100.63,132.9,0.12
2017,4,7,11,908.65,30.76,55.83,6.17,100.56,133.3,0.1
2017,4,7,12,971.4,31.26,53.79,6.12,100.47,133.5,0.04
2017,4,7,13,930.85,31.53,52.45,6.13,100.38,133.5,0.03
2017,4,7,14,812.5,31.51,52.14,6.16,100.32,133.9,0.03
2017,4,7,15,617.7,31.17,53.03,6.17,100.29,134.5,0.01
2017,4,7,16,373.9,30.35,55.69,6.12,100.31,134.9,0.01
2017,4,7,17,137.7,29.07,60.61,5.84,100.36,135.1,0.01
2017,4,7,18,0.0,27.39,68.88,4.98,100.45,135.5,0.0
2017,4,7,19,0.0,26.68,73.99,5.06,100.52,137.3,0.0
2017,4,7,20,0.0,26.19,78.07,4.91,100.58,140.0,0.0
2017,4,7,21,0.0,25.76,81.4,4.57,100.61,144.0,0.0
2017,4,7,22,0.0,25.39,84.24,4.33,100.62,148.4,0.0
2017,4,7,23,0.0,25.2,86.17,4.26,100.6,152.9,0.02
2017,4,8,0,0.0,25.22,86.8,4.29,100.54,157.3,0.03
2017,4,8,1,0.0,25.3,86.57,4.5,100.47,161.2,0.1
2017,4,8,2,0.0,25.32,86.02,4.72,100.4,163.1,0.16
2017,4,8,3,0.0,25.26,86.45,4.8,100.37,164.8,0.25
2017,4,8,4,0.0,25.18,87.49,4.9,100.35,166.2,0.32
2017,4,8,5,0.0,25.13,88.41,4.92,100.37,167.1,0.54
2017,4,8,6,18.73,25.22,88.81,5.01,100.41,166.7,0.71
2017,4,8,7,190.6,26.23,83.83,5.78,100.47,163.9,0.99
2017,4,8,8,420.0,27.69,75.11,6.43,100.52,158.1,1.68
2017,4,8,9,626.0,29.03,68.48,6.68,100.54,152.7,2.18
2017,4,8,10,811.92,30.11,63.46,6.76,100.54,146.1,3.19
2017,4,8,11,898.8,30.99,59.57,6.75,100.49,140.0,4.1
2017,4,8,12,917.28,31.43,57.88,6.82,100.42,135.8,4.52
2017,4,8,13,812.1,31.33,58.65,7.0,100.33,133.1,4.08
2017,4,8,14,754.92,30.98,60.29,7.19,100.27,131.0,3.2
2017,4,8,15,590.7,30.36,62.62,7.4,100.24,129.8,2.42
2017,4,8,16,350.12,29.53,65.72,7.46,100.24,129.6,1.34
2017,4,8,17,123.78,28.49,70.09,7.13,100.26,129.9,1.16
2017,4,8,18,0.0,27.4,76.28,6.06,100.31,130.4,1.3
2017,4,8,19,0.0,26.98,79.75,5.62,100.38,133.5,1.33
2017,4,8,20,0.0,26.78,81.49,5.46,100.44,136.6,1.5
2017,4,8,21,0.0,26.6,83.29,5.17,100.47,139.1,1.71
2017,4,8,22,0.0,26.44,84.83,4.9,100.49,141.0,1.53
2017,4,8,23,0.0,26.27,86.13,4.54,100.46,142.0,1.74
2017,4,9,0,0.0,26.09,87.45,4.17,100.39,144.0,1.23
2017,4,9,1,0.0,25.98,87.57,4.38,100.31,143.5,1.01
2017,4,9,2,0.0,25.86,87.72,4.61,100.25,143.1,0.93
2017,4,9,3,0.0,25.75,87.93,4.71,100.21,143.2,0.97
2017,4,9,4,0.0,25.63,88.22,4.66,100.21,143.5,1.31
2017,4,9,5,0.0,25.48,88.86,4.36,100.25,145.3,1.15
2017,4,9,6,17.83,25.58,88.4,4.29,100.33,146.9,1.07
2017,4,9,7,169.55,26.65,83.18,5.07,100.4,147.3,0.86
2017,4,9,8,376.77,27.95,74.1,6.01,100.46,141.5,0.81
2017,4,9,9,596.75,29.29,66.22,6.43,100.5,135.9,0.59
2017,4,9,10,751.2,30.11,62.39,6.57,100.5,132.6,2.34
2017,4,9,11,887.08,30.76,59.83,6.64,100.44,129.7,1.32
2017,4,9,12,932.15,31.2,58.41,6.67,100.37,126.8,1.16
2017,4,9,13,785.0,31.41,57.54,6.73,100.3,124.6,0.97
2017,4,9,14,746.28,31.33,57.46,6.78,100.24,123.2,1.05
2017,4,9,15,580.28,30.83,59.1,6.79,100.21,123.4,0.79
2017,4,9,16,348.73,30.03,61.87,6.65,100.21,124.3,0.53
2017,4,9,17,119.97,28.92,66.62,6.21,100.26,125.1,0.36
2017,4,9,18,0.0,27.66,73.74,5.22,100.33,125.9,0.47
2017,4,9,19,0.0,27.01,78.83,4.79,100.41,128.8,0.72
2017,4,9,20,0.0,26.72,81.28,4.59,100.48,132.8,1.12
2017,4,9,21,0.0,26.51,82.87,4.45,100.53,136.9,1.55
2017,4,9,22,0.0,26.38,83.56,4.52,100.53,139.9,1.82
2017,4,9,23,0.0,26.22,84.75,4.57,100.5,142.2,2.15
2017,4,10,0,0.0,25.99,87.16,4.62,100.43,144.7,3.07
2017,4,10,1,0.0,25.77,89.41,4.51,100.34,146.7,4.32
2017,4,10,2,0.0,25.59,91.04,4.31,100.28,147.8,5.2
2017,4,10,3,0.0,25.47,91.57,4.1,100.26,148.1,4.84
2017,4,10,4,0.0,25.38,92.07,3.93,100.27,148.7,5.04
2017,4,10,5,0.0,25.32,92.34,3.83,100.31,149.4,6.05
2017,4,10,6,16.85,25.43,92.04,3.81,100.38,149.6,6.85
2017,4,10,7,167.68,26.29,88.0,4.56,100.45,148.5,9.9
2017,4,10,8,376.0,27.43,79.87,5.04,100.5,143.6,12.74
2017,4,10,9,575.65,28.92,71.43,5.07,100.52,138.0,15.01
2017,4,10,10,589.75,29.95,66.19,4.99,100.51,131.9,17.48
2017,4,10,11,683.12,30.54,63.19,4.92,100.44,125.6,18.47
2017,4,10,12,687.53,30.87,61.56,4.93,100.35,119.5,19.27
2017,4,10,13,690.1,30.78,61.61,5.06,100.26,114.1,18.19
2017,4,10,14,569.85,30.27,63.43,5.13,100.2,109.7,15.85
2017,4,10,15,427.27,29.65,65.99,5.06,100.18,106.6,12.93
2017,4,10,16,240.7,28.76,70.16,4.8,100.21,105.7,11.66
2017,4,10,17,75.45,27.71,76.79,4.24,100.27,106.0,9.29
2017,4,10,18,0.0,26.67,84.47,3.36,100.35,105.5,10.1
2017,4,10,19,0.0,26.3,87.55,3.33,100.42,105.7,9.79
2017,4,10,20,0.0,26.14,88.91,3.42,100.5,106.8,10.47
2017,4,10,21,0.0,26.03,89.67,3.46,100.53,108.2,12.47
2017,4,10,22,0.0,25.93,90.25,3.46,100.54,109.4,16.29
2017,4,10,23,0.0,25.8,91.35,3.41,100.51,109.9,17.66
2017,4,11,0,0.0,25.65,92.53,3.37,100.44,110.3,19.45
2017,4,11,1,0.0,25.53,93.23,3.3,100.37,110.0,20.58
2017,4,11,2,0.0,25.41,93.8,3.25,100.32,109.8,21.47
2017,4,11,3,0.0,25.33,94.24,3.23,100.32,110.5,19.12
2017,4,11,4,0.0,25.23,94.26,3.16,100.31,110.8,17.06
2017,4,11,5,0.0,25.13,94.13,3.0,100.36,110.1,14.46
2017,4,11,6,10.65,25.2,93.65,2.85,100.43,108.8,15.85
2017,4,11,7,91.3,26.05,89.96,3.34,100.5,107.2,17.77
2017,4,11,8,185.07,26.82,84.31,3.46,100.56,103.2,15.2
2017,4,11,9,176.77,27.81,77.48,3.46,100.59,98.6,9.73
2017,4,11,10,170.1,28.69,72.44,3.38,100.58,94.2,17.48
2017,4,11,11,188.73,29.26,69.39,3.25,100.53,90.2,13.98
2017,4,11,12,380.75,29.62,67.22,3.07,100.44,86.1,11.03
2017,4,11,13,479.2,29.66,66.44,2.96,100.35,82.6,9.44
2017,4,11,14,478.38,29.54,66.52,2.86,100.3,81.2,6.56
2017,4,11,15,400.83,29.3,67.19,2.83,100.26,81.7,3.65
2017,4,11,16,227.82,28.79,69.24,2.86,100.27,83.8,1.9
2017,4,11,17,77.9,27.96,74.08,2.65,100.32,87.8,1.24
2017,4,11,18,0.0,26.75,82.44,2.2,100.38,92.1,0.72
2017,4,11,19,0.0,26.23,85.44,2.29,100.45,96.8,0.53
2017,4,11,20,0.0,25.91,87.14,2.39,100.53,101.1,0.51
2017,4,11,21,0.0,25.66,88.43,2.46,100.57,104.1,0.5
2017,4,11,22,0.0,25.42,89.62,2.43,100.59,105.5,0.85
2017,4,11,23,0.0,25.22,90.33,2.33,100.58,107.0,1.03
2017,4,12,0,0.0,25.08,90.39,2.22,100.51,109.7,1.34
2017,4,12,1,0.0,24.98,90.41,2.17,100.44,112.4,1.48
2017,4,12,2,0.0,24.93,90.32,2.18,100.38,114.7,2.55
2017,4,12,3,0.0,24.86,90.53,2.16,100.35,117.6,7.47
2017,4,12,4,0.0,24.84,90.5,2.03,100.37,128.0,15.84
2017,4,12,5,0.0,24.81,90.57,1.95,100.43,146.1,11.8
2017,4,12,6,16.67,25.01,90.6,1.94,100.5,150.0,6.57
2017,4,12,7,166.73,26.26,85.97,2.38,100.54,141.0,7.25
2017,4,12,8,378.4,27.08,80.95,2.91,100.6,134.4,14.66
2017,4,12,9,581.62,28.25,75.06,3.29,100.64,129.8,19.01
2017,4,12,10,713.58,29.08,71.25,3.69,100.63,124.9,15.93
2017,4,12,11,814.67,29.52,69.34,4.1,100.57,120.1,16.57
2017,4,12,12,862.38,29.68,68.8,4.45,100.49,116.9,16.43
2017,4,12,13,839.92,29.59,69.24,4.65,100.39,115.7,17.0
2017,4,12,14,736.33,29.3,70.44,4.75,100.32,114.9,21.09
2017,4,12,15,568.95,28.71,73.3,4.76,100.29,113.4,19.68
2017,4,12,16,315.92,28.04,77.01,4.7,100.29,111.6,17.96
2017,4,12,17,105.2,27.24,82.43,4.14,100.34,109.7,20.15
2017,4,12,18,0.0,26.34,88.72,3.44,100.41,108.6,32.75
2017,4,12,19,0.0,26.05,90.75,3.47,100.5,108.1,34.52
2017,4,12,20,0.0,25.9,91.77,3.45,100.58,107.2,36.12
2017,4,12,21,0.0,25.79,92.52,3.49,100.64,105.5,40.21
2017,4,12,22,0.0,25.69,92.99,3.53,100.65,103.8,48.08
2017,4,12,23,0.0,25.58,93.39,3.6,100.64,103.5,51.44
2017,4,13,0,0.0,25.44,93.78,3.63,100.58,103.7,48.57
2017,4,13,1,0.0,25.3,94.24,3.61,100.5,105.3,39.58
2017,4,13,2,0.0,25.21,94.58,3.58,100.42,107.7,34.62
2017,4,13,3,0.0,25.2,94.54,3.44,100.38,112.2,43.65
2017,4,13,4,0.0,25.24,94.52,3.25,100.38,121.5,55.1
2017,4,13,5,0.0,25.3,94.75,3.14,100.42,137.3,52.4
2017,4,13,6,5.2,25.41,94.9,3.38,100.45,157.5,47.91
2017,4,13,7,53.8,25.75,94.68,4.24,100.47,175.1,43.42
2017,4,13,8,93.45,26.0,94.15,4.58,100.49,174.7,41.35
2017,4,13,9,184.35,26.3,92.26,5.18,100.53,148.8,43.05
2017,4,13,10,309.9,26.63,90.31,6.3,100.54,125.8,15.84
2017,4,13,11,437.3,27.01,87.39,6.27,100.55,116.0,15.62
2017,4,13,12,544.33,27.22,85.27,5.51,100.55,117.4,9.85
2017,4,13,13,575.75,27.18,84.22,4.77,100.51,120.7,7.06
2017,4,13,14,507.98,27.02,83.63,4.46,100.44,125.3,3.84
2017,4,13,15,383.1,26.94,83.18,4.31,100.39,130.9,1.75
2017,4,13,16,204.23,26.85,83.34,4.09,100.38,135.7,1.54
2017,4,13,17,67.38,26.42,86.28,3.5,100.4,140.7,0.64
2017,4,13,18,0.0,25.67,89.69,3.19,100.43,143.0,0.64
2017,4,13,19,0.0,25.49,90.56,3.32,100.49,140.3,0.56
2017,4,13,20,0.0,25.44,91.27,3.47,100.54,136.5,0.41
2017,4,13,21,0.0,25.45,91.74,3.59,100.59,135.2,0.3
2017,4,13,22,0.0,25.48,91.94,3.75,100.61,135.9,0.69
2017,4,13,23,0.0,25.46,92.23,3.91,100.6,137.1,0.84
2017,4,14,0,0.0,25.42,92.99,4.04,100.55,139.0,1.24
2017,4,14,1,0.0,25.38,93.15,4.26,100.49,139.4,2.48
2017,4,14,2,0.0,25.33,93.38,4.36,100.44,139.0,4.42
2017,4,14,3,0.0,25.32,93.32,4.51,100.42,138.9,5.89
2017,4,14,4,0.0,25.34,93.21,4.6,100.42,139.0,7.34
2017,4,14,5,0.0,25.35,93.19,4.62,100.46,139.1,7.87
2017,4,14,6,17.88,25.47,92.62,4.79,100.51,139.2,6.81
2017,4,14,7,186.88,26.12,90.94,5.34,100.56,140.6,6.34
2017,4,14,8,408.48,26.85,87.11,6.16,100.61,139.5,5.89
2017,4,14,9,620.83,27.67,82.16,6.8,100.65,137.6,5.09
2017,4,14,10,735.2,28.39,78.05,7.11,100.65,135.9,3.28
2017,4,14,11,808.65,28.82,75.46,7.28,100.61,134.5,2.88
2017,4,14,12,869.38,29.0,74.27,7.27,100.54,133.6,1.88
2017,4,14,13,888.58,29.01,73.78,7.16,100.46,132.6,0.94
2017,4,14,14,743.97,28.93,73.69,6.94,100.41,131.3,0.25
2017,4,14,15,566.6,28.66,74.8,6.61,100.4,130.1,0.11
2017,4,14,16,337.95,28.18,77.62,5.99,100.41,129.6,0.17
2017,4,14,17,112.97,27.43,82.86,4.83,100.45,129.9,0.43
2017,4,14,18,0.0,26.52,88.27,4.04,100.51,130.2,0.55
2017,4,14,19,0.0,26.27,90.15,4.02,100.57,130.1,0.51
2017,4,14,20,0.0,26.19,90.92,3.99,100.64,128.8,0.83
2017,4,14,21,0.0,26.12,91.47,3.96,100.68,126.9,1.62
2017,4,14,22,0.0,26.08,91.64,4.04,100.68,124.4,2.49
2017,4,14,23,0.0,26.02,92.13,4.02,100.65,123.1,4.86
2017,4,15,0,0.0,25.96,92.44,4.12,100.58,121.9,4.26
2017,4,15,1,0.0,25.87,92.67,4.21,100.5,120.4,4.34
2017,4,15,2,0.0,25.77,92.68,4.3,100.43,118.2,3.88
2017,4,15,3,0.0,25.68,92.38,4.39,100.4,116.7,3.47
2017,4,15,4,0.0,25.56,91.98,4.36,100.4,116.0,2.66
2017,4,15,5,0.0,25.44,91.45,4.32,100.43,116.5,1.64
2017,4,15,6,13.68,25.49,90.69,4.27,100.47,118.1,1.34
2017,4,15,7,190.88,26.73,86.72,4.93,100.54,119.8,1.03
2017,4,15,8,425.05,27.8,78.79,6.05,100.6,119.5,0.9
2017,4,15,9,639.0,28.89,70.49,6.72,100.63,119.0,0.84
2017,4,15,10,746.9,29.67,66.93,6.79,100.64,119.8,0.48
2017,4,15,11,914.55,30.27,64.41,6.77,100.59,120.6,0.41
2017,4,15,12,876.75,30.63,62.3,6.71,100.51,121.2,0.19
2017,4,15,13,884.67,30.7,61.82,6.69,100.43,121.4,0.08
2017,4,15,14,769.53,30.5,62.3,6.66,100.36,121.4,0.05
2017,4,15,15,569.05,30.02,63.65,6.61,100.33,122.0,0.08
2017,4,15,16,341.27,29.3,65.85,6.47,100.34,122.8,0.12
2017,4,15,17,114.68,28.22,70.75,5.69,100.4,123.9,0.1
2017,4,15,18,0.0,26.77,78.37,4.56,100.47,126.0,0.13
2017,4,15,19,0.0,26.21,82.32,4.38,100.54,130.4,0.26
2017,4,15,20,0.0,25.92,84.42,4.32,100.61,135.5,0.46
2017,4,15,21,0.0,25.7,85.85,4.22,100.66,140.2,0.23
2017,4,15,22,0.0,25.63,85.97,4.3,100.66,142.2,0.13
2017,4,15,23,0.0,25.65,85.51,4.46,100.63,142.3,0.19
2017,4,16,0,0.0,25.64,85.16,4.68,100.56,141.6,0.07
2017,4,16,1,0.0,25.59,85.36,4.8,100.49,140.8,0.23
2017,4,16,2,0.0,25.5,85.66,4.78,100.43,139.7,0.41
2017,4,16,3,0.0,25.36,86.26,4.62,100.41,138.5,0.43
2017,4,16,4,0.0,25.26,86.38,4.47,100.4,136.8,0.44
2017,4,16,5,0.0,25.16,86.52,4.39,100.43,134.9,0.71
2017,4,16,6,20.38,25.27,86.38,4.35,100.46,133.4,1.06
2017,4,16,7,206.6,26.74,81.57,5.08,100.52,134.7,1.21
2017,4,16,8,443.3,27.88,74.73,6.03,100.56,134.2,1.51
2017,4,16,9,651.42,29.02,69.14,6.66,100.59,131.7,1.92
2017,4,16,10,804.33,29.65,67.04,6.87,100.57,130.2,5.28
2017,4,16,11,875.6,30.07,66.11,7.03,100.51,129.4,5.89
2017,4,16,12,894.47,30.44,64.63,7.12,100.43,128.9,6.06
2017,4,16,13,764.47,30.51,64.04,7.17,100.36,127.3,6.16
2017,4,16,14,700.2,30.32,64.44,7.12,100.3,126.1,7.96
2017,4,16,15,574.5,29.84,65.74,6.97,100.27,126.3,9.7
2017,4,16,16,348.42,29.08,68.57,6.62,100.28,126.7,14.1
2017,4,16,17,121.18,27.88,74.94,5.59,100.33,127.4,10.74
2017,4,16,18,0.0,26.39,83.68,4.24,100.4,128.9,10.3
2017,4,16,19,0.0,25.88,87.39,3.89,100.48,131.4,11.39
2017,4,16,20,0.0,25.62,89.28,3.62,100.53,134.8,9.82
2017,4,16,21,0.0,25.41,90.43,3.43,100.57,138.5,9.17
2017,4,16,22,0.0,25.23,91.27,3.28,100.58,141.9,5.17
2017,4,16,23,0.0,25.08,91.56,3.24,100.56,143.4,4.18
2017,4,17,0,0.0,24.95,91.87,3.2,100.5,145.1,2.67
2017,4,17,1,0.0,24.86,92.36,3.17,100.43,146.5,3.03
2017,4,17,2,0.0,24.81,92.73,3.17,100.37,146.7,3.1
